n_nodes,n_edges,avg_degree,network_density,source_degree,target_degree,euclidean_distance,shortest_path_hops,avg_edge_cost,max_edge_cost,min_edge_cost,source_betweenness,target_betweenness,n_alternative_paths,path,path_cost,path_distance,path_hops,path_regenerators,path_found,path_osnr,path_viable,source,target,network_id,network_type,network_name
40,111,5.55,0.1423076923076923,4,4,1199.8248994597227,3,19039703.566666666,29010692.51,6015141.18,0.006174089068825911,0.012579087579087577,206,"[21, 2, 4, 26]",57119110.7,2800.95,3,22,True,0.36,False,21,26,2,synthetic,
40,111,5.55,0.1423076923076923,5,3,1333.7415345548454,2,15905147.120000001,19133710.01,12676584.23,0.01802896458766904,0.0008552850658113815,38,"[30, 0, 35]",31810294.240000002,1560.52,2,12,True,7.16,False,30,35,2,synthetic,
40,111,5.55,0.1423076923076923,9,15,389.1514670338343,1,9428468.23,9428468.23,9428468.23,0.07685628211944003,0.11137149699902735,20,"[4, 1]",9428468.23,463.92,1,3,True,15.59,False,4,1,2,synthetic,
40,111,5.55,0.1423076923076923,9,19,293.5827596874589,2,5452055.505,6575775.81,4328335.2,0.09783661757345966,0.2921896741734799,124,"[4, 29, 0]",10904111.01,537.71,2,3,True,18.75,False,4,0,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,2294.0896308289607,3,24378935.96666667,32545194.02,18498336.87,0.0002624081571449992,0.0037037037037037043,193,"[19, 2, 21, 16]",73136807.9,3584.34,3,29,True,0.0,False,19,16,2,synthetic,
40,111,5.55,0.1423076923076923,3,3,2584.1044712673965,3,22535420.546666667,32545194.02,11014639.48,0.0006100137679085048,0.001992159886896729,107,"[19, 2, 29, 34]",67606261.64,3315.3099999999995,3,26,True,0.0,False,19,34,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,904.2458831412433,2,30720825.98,32430959.45,29010692.51,0.002720476404686931,0.010562211068283941,16,"[37, 4, 26]",61441651.96,3012.08,2,24,True,0.0,False,37,26,2,synthetic,
40,111,5.55,0.1423076923076923,4,4,2652.8282338887134,2,20871220.793333333,27191903.56,16923421.95,0.0054779041621146884,0.0020392862498125656,32,"[27, 0, 21, 16]",62613662.379999995,3070.69,3,24,True,1.27,False,27,16,2,synthetic,
40,111,5.55,0.1423076923076923,5,3,1713.3219047423393,3,15478464.75,16157155.3,14787621.56,0.0047814720891643965,0.0024205813679497893,183,"[9, 2, 15, 37]",46435394.25,2276.77,3,18,True,9.29,False,9,37,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,1871.4786972168467,3,13293884.2575,22462837.9,6575775.81,0.0046424822740612215,0.006594395258362869,121,"[32, 7, 1, 4, 29]",53175537.03,2608.77,4,20,True,4.45,False,32,29,2,synthetic,
40,111,5.55,0.1423076923076923,15,3,1248.0333011466698,1,30949950.87,30949950.87,30949950.87,0.1272594477047918,0.00038986354775828454,12,"[1, 13]",30949950.87,1517.5,1,12,True,0.0,False,1,13,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,1052.4830412031001,2,19934243.895,27191903.56,12676584.23,0.0024104550420339893,0.0036474733843154896,39,"[35, 0, 21]",39868487.79,1953.4299999999998,2,16,True,1.27,False,35,21,2,synthetic,
40,111,5.55,0.1423076923076923,7,5,260.6186853036498,2,15339145.115,15490617.39,15187672.84,0.0359931304263288,0.003656865701400114,67,"[12, 2, 9]",30678290.23,1503.9099999999999,2,12,True,9.62,False,12,9,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,877.7451630687117,3,16948555.722500004,24995669.17,8992919.31,0.0033738191632928472,0.0017243964612385662,132,"[25, 12, 2, 0, 8]",67794222.89000002,3324.71,4,26,True,2.75,False,25,8,2,synthetic,
40,111,5.55,0.1423076923076923,4,4,1103.1071008376884,2,29279698.134999998,32775645.88,25783750.39,0.013932232859358365,0.008122448102205184,28,"[26, 17, 3]",58559396.269999996,2870.4700000000003,2,23,True,0.0,False,26,3,2,synthetic,
40,111,5.55,0.1423076923076923,4,3,966.725521147465,2,22742492.07,29010692.51,16474291.63,0.007141801068926574,0.00947392313789075,21,"[26, 4, 36]",45484984.14,2231.74,2,17,True,0.36,False,26,36,2,synthetic,
40,111,5.55,0.1423076923076923,5,3,1440.6419031748028,2,24915099.64,37153615.05,12676584.23,0.03929267613478139,0.0011824432877064455,32,"[7, 0, 35]",49830199.28,2441.51,2,20,True,0.0,False,7,35,2,synthetic,
40,111,5.55,0.1423076923076923,14,3,990.0105407671072,1,22969613.33,22969613.33,22969613.33,0.12058219558219559,0.0008424324213797898,9,"[5, 35]",22969613.33,1125.98,1,9,True,4.2,False,5,35,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,705.7367928447318,3,20052024.966666665,32545194.02,8992919.31,0.0007684810316389263,0.002061778377567851,211,"[19, 2, 0, 8]",60156074.9,2950.31,3,23,True,0.0,False,19,8,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,1330.0927318978308,2,36359281.52,47967094.42,24751468.62,0.0019515085304558988,0.0019118308591992799,27,"[38, 5, 8]",72718563.04,3563.42,2,29,True,0.0,False,38,8,2,synthetic,
40,111,5.55,0.1423076923076923,4,3,824.0302771544877,3,22592341.51,27185410.65,18498336.87,0.0010946168840905682,0.0009559154295996401,221,"[16, 21, 2, 11]",67777024.53,3321.35,3,27,True,1.27,False,16,11,2,synthetic,
40,111,5.55,0.1423076923076923,4,7,244.91964518255745,2,14266184.573333332,18617961.57,8992919.31,0.0027365422102264207,0.08153289205920784,58,"[8, 0, 2, 12]",42798553.72,2099.93,3,16,True,7.42,False,8,12,2,synthetic,
40,111,5.55,0.1423076923076923,6,3,2254.9174800426954,3,19268579.176666666,26860960.67,14787621.56,0.035042735042735036,0.0007283165177902019,169,"[14, 2, 15, 37]",57805737.53,2835.29,3,22,True,1.82,False,14,37,2,synthetic,
40,111,5.55,0.1423076923076923,4,9,457.9904740274546,2,14738337.815,20048207.4,9428468.23,0.010219829653028032,0.03012781565413144,39,"[28, 1, 4]",29476675.63,1446.33,2,11,True,6.15,False,28,4,2,synthetic,
40,111,5.55,0.1423076923076923,7,3,738.2535987807559,2,27239319.525,41113214.77,6015141.18,0.029620087514824353,0.00503614319403793,48,"[6, 2, 4, 30, 38]",108957278.1,5342.87,4,42,True,0.0,False,6,38,2,synthetic,
40,111,5.55,0.1423076923076923,15,3,1807.150184935489,2,15996267.81,32545194.02,6015141.18,0.15508819790196307,0.0015778568410147358,78,"[1, 4, 2, 19]",47988803.43,2354.44,3,18,True,0.0,False,1,19,2,synthetic,
40,111,5.55,0.1423076923076923,3,9,1187.4816982375703,1,31313428.84,31313428.84,31313428.84,0.0017090609195872352,0.07030985583617162,7,"[19, 17]",31313428.84,1535.67,1,12,True,0.0,False,19,17,2,synthetic,
40,111,5.55,0.1423076923076923,9,3,1113.3293950700945,2,15311101.975,24046428.14,6575775.81,0.05042764253290569,0.0020242914979757085,37,"[4, 29, 34]",30622203.95,1503.61,2,11,True,3.66,False,4,34,2,synthetic,
40,111,5.55,0.1423076923076923,15,5,750.0695197747339,2,15184002.78,20939537.33,9428468.23,0.14141399536136376,0.008295310926889872,107,"[1, 4, 30]",30368005.56,1490.9,2,11,True,5.7,False,1,30,2,synthetic,
40,111,5.55,0.1423076923076923,9,9,294.87915547674095,2,13338572.845,17248677.46,9428468.23,0.07056973241183767,0.07096641175588544,76,"[4, 1, 17]",26677145.69,1308.85,2,10,True,8.1,False,4,17,2,synthetic,
40,111,5.55,0.1423076923076923,9,3,798.353428718504,2,14478195.61,19527922.99,9428468.23,0.07011239248081354,0.0005847953216374269,38,"[4, 1, 24]",28956391.22,1422.82,2,10,True,6.96,False,4,24,2,synthetic,
40,111,5.55,0.1423076923076923,14,4,1072.3495685269395,1,24751468.62,24751468.62,24751468.62,0.13782684177421017,0.0011620932673564253,12,"[5, 8]",24751468.62,1212.57,1,10,True,2.87,False,5,8,2,synthetic,
40,111,5.55,0.1423076923076923,5,3,1791.8105400254642,2,17486241.779999997,31433707.03,4151631.54,0.012243214874793823,0.00038986354775828454,57,"[10, 0, 5, 13]",52458725.339999996,2575.44,3,19,True,0.0,False,10,13,2,synthetic,
40,111,5.55,0.1423076923076923,3,9,1292.4357517249546,2,32797553.919999998,37364727.01,28230380.83,0.001349527665317139,0.059937771779877046,23,"[25, 20, 17]",65595107.839999996,3214.76,2,26,True,0.0,False,25,17,2,synthetic,
40,111,5.55,0.1423076923076923,9,9,294.87915547674095,2,13338572.845,17248677.46,9428468.23,0.048954116059379216,0.04826114431377589,76,"[17, 1, 4]",26677145.69,1308.85,2,10,True,8.1,False,17,4,2,synthetic,
40,111,5.55,0.1423076923076923,18,3,1203.5328443078874,2,15472388.43,16157155.3,14787621.56,0.16879840057977707,0.000835421888053467,53,"[2, 15, 37]",30944776.86,1517.24,2,12,True,9.29,False,2,37,2,synthetic,
40,111,5.55,0.1423076923076923,3,4,2364.089157095039,3,19877632.153333332,29010692.51,6575775.81,0.002442002442002442,0.009731024710781794,104,"[34, 29, 4, 26]",59632896.46,2926.64,3,22,True,0.36,False,34,26,2,synthetic,
40,111,5.55,0.1423076923076923,5,5,681.147153101189,2,21935092.355,27713029.41,16157155.3,0.011689480110532743,0.018365406523301257,48,"[15, 2, 20]",43870184.71,2151.01,2,17,True,1.0,False,15,20,2,synthetic,
40,111,5.55,0.1423076923076923,3,5,2545.1847698335714,3,24153982.713333335,32278606.13,15187672.84,0.0033738191632928472,0.01617183985605038,133,"[25, 12, 2, 10]",72461948.14,3550.59,3,29,True,0.0,False,25,10,2,synthetic,
40,111,5.55,0.1423076923076923,5,7,1725.7935346679242,3,29187003.71666667,42871104.04,17248677.46,0.024053724053724055,0.016725039093460143,378,"[31, 17, 1, 6]",87561011.15,4290.549999999999,3,35,True,0.0,False,31,6,2,synthetic,
40,111,5.55,0.1423076923076923,7,4,1712.2281655141585,3,19499051.09,37294339.25,6015141.18,0.06464703013286009,0.008240750852086884,298,"[12, 2, 4, 3]",58497153.269999996,2867.3599999999997,3,23,True,0.0,False,12,3,2,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,704.9947319805959,8,2428778.9825,2635588.18,2235031.31,0.045583135158892736,0.03346605919333192,232,"[31, 30, 29, 28, 27, 35, 34, 33, 32]",19430231.860000003,964.0100000000001,8,3,True,23.71,False,31,32,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,411.0790368298211,5,2365504.3600000003,2466912.95,2255371.25,0.11685717836222886,0.04235812410559887,57,"[10, 18, 26, 34, 42, 41]",11827521.8,588.88,5,1,True,23.79,False,10,41,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,359.4781895349174,5,2299007.8439999996,2355972.83,2221492.71,0.1345902563579331,0.11389352473190856,65,"[34, 35, 27, 19, 20, 21]",11495039.219999999,574.75,5,0,True,28.82,False,34,21,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,4,359.4781895349174,5,2307149.9620000003,2374193.4,2206624.38,0.01330956024895419,0.12588120259837432,50,"[40, 32, 33, 34, 26, 18]",11535749.81,576.7900000000001,5,0,True,28.81,False,40,18,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,4,563.9957855844768,8,2293864.01375,2359304.69,2206624.38,0.015374527455335536,0.13988705495776205,546,"[40, 32, 33, 34, 35, 27, 19, 11, 12]",18350912.11,917.55,8,0,True,28.82,False,40,12,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,2,3,803.8176682286288,11,2347059.889090909,2614087.97,2206624.38,0.00332283466626901,0.02380535476495073,3487,"[48, 40, 32, 33, 34, 35, 27, 19, 20, 21, 22, 23]",25817658.78,1285.8799999999999,11,2,True,23.72,False,48,23,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,445.8778182957265,6,2315596.4200000004,2484624.35,2209149.67,0.1371597482203543,0.04245244205850266,133,"[12, 13, 21, 29, 37, 45, 46]",13893578.520000001,692.18,6,1,True,23.78,False,12,46,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,508.37893101760613,6,2451741.6966666663,2641235.85,2271263.01,0.011168732128328087,0.01762973689236316,62,"[15, 23, 31, 39, 47, 46, 54]",14710450.179999998,728.01,6,3,True,23.7,False,15,54,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,630.5664577951429,8,2324292.7399999998,2550978.43,2223121.09,0.03171560463479655,0.0244997893987793,426,"[52, 44, 36, 28, 20, 19, 11, 3, 2]",18594341.92,927.23,8,1,True,23.75,False,52,2,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,359.4781895349174,5,2310751.912,2355972.83,2235031.31,0.09777767574737274,0.12989749868537748,65,"[33, 34, 35, 27, 19, 11]",11553759.56,577.6899999999999,5,0,True,28.82,False,33,11,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,140.9989463961192,2,2455244.735,2566380.19,2344109.28,0.10336633886128835,0.03771455032061092,5,"[22, 23, 31]",4910489.47,243.02999999999997,2,1,True,23.74,False,22,31,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,315.28322889757146,4,2301138.8025,2355972.83,2231223.48,0.1503433663231643,0.09488171275039964,30,"[35, 27, 19, 11, 12]",9204555.21,460.23,4,0,True,28.82,False,35,12,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,222.93890914786326,3,2392965.8266666667,2614087.97,2209149.67,0.06892475126818563,0.03811928662433713,13,"[22, 21, 13, 5]",7178897.48,356.43999999999994,3,1,True,23.72,False,22,5,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,581.3535490920019,8,2353768.06125,2550978.43,2209149.67,0.040467118739846014,0.039221094655438084,426,"[15, 14, 13, 21, 20, 28, 36, 44, 52]",18830144.490000002,936.5099999999998,8,2,True,23.75,False,15,52,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,697.9091779579808,7,2519985.2442857143,2635588.18,2361724.41,0.04289357967135746,0.02131476118344805,57,"[31, 30, 29, 28, 27, 26, 25, 24]",17639896.71,869.5000000000001,7,5,True,23.71,False,31,24,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,606.4593996048625,7,2290839.5742857144,2371238.11,2209149.67,0.029105580539923976,0.038915934794722676,154,"[5, 13, 21, 29, 37, 45, 46, 54]",16035877.02,801.79,7,0,True,28.81,False,5,54,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,222.9389091478633,3,2316607.946666667,2349056.07,2255371.25,0.17422880972375923,0.08547050928869113,14,"[27, 35, 34, 42]",6949823.84,347.49,3,0,True,28.83,False,27,42,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,2,3,99.7013111368544,1,2578724.47,2578724.47,2578724.47,0.0015561782026428492,0.013666813171863678,2,"[48, 49]",2578724.47,126.44,1,1,True,23.74,True,48,49,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,359.4781895349174,5,2419479.656,2614087.97,2209149.67,0.052152132566274,0.04080678319062157,44,"[4, 12, 13, 21, 22, 23]",12097398.28,597.3699999999999,5,3,True,23.72,False,4,23,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,140.99894639611924,2,2339084.035,2381375.4,2296792.67,0.1495928201988808,0.06565729033405802,6,"[36, 44, 45]",4678168.07,233.91,2,0,True,28.81,False,36,45,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,4,140.9989463961192,2,2541440.0149999997,2566380.19,2516499.84,0.018346497871750397,0.11510408671014737,5,"[15, 23, 22]",5082880.029999999,249.14,2,2,True,23.74,True,15,22,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,222.93890914786328,3,2358521.9499999997,2638533.85,2212779.67,0.04549253739152729,0.04293745012936933,9,"[2, 1, 0, 8]",7075565.85,351.28,3,1,True,23.71,False,2,8,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,2,508.37893101760625,6,2362425.8433333333,2638533.85,2212779.67,0.06607536645920485,0.002179063360881543,62,"[13, 12, 11, 3, 2, 1, 0]",14174555.059999999,703.73,6,2,True,23.71,False,13,0,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,2,4,411.0790368298211,5,2487415.2419999996,2637414.78,2237393.66,0.0022276350660189043,0.10503215527457953,36,"[7, 6, 14, 22, 30, 38]",12437076.209999999,614.36,5,3,True,23.71,False,7,38,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,398.8052445474176,4,2302902.6425,2355972.83,2238278.84,0.1599155528347448,0.042924803591470266,21,"[35, 27, 19, 11, 3]",9211610.57,460.58000000000004,4,0,True,28.82,False,35,3,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,630.5664577951429,8,2316784.77875,2550978.43,2209149.67,0.03988281153937719,0.034418081357475296,426,"[6, 14, 13, 21, 20, 28, 36, 44, 52]",18534278.230000004,924.2199999999998,8,1,True,23.75,False,6,52,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,359.4781895349174,5,2363278.9200000004,2466912.95,2255371.25,0.08252569727317202,0.16997415491354886,65,"[41, 42, 34, 35, 27, 28]",11816394.600000001,588.3199999999999,5,1,True,23.79,False,41,28,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,638.399881844226,9,2286007.578888889,2359304.69,2206624.38,0.017157406753366345,0.032504605757131017,972,"[40, 32, 33, 34, 35, 27, 19, 11, 12, 4]",20574068.21,1028.71,9,0,True,28.82,False,40,4,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,315.28322889757146,4,2366897.275,2541123.74,2267742.95,0.09170019019513971,0.03166436444214222,29,"[30, 29, 37, 45, 53]",9467589.1,470.88,4,1,True,23.75,False,30,53,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,411.0790368298211,5,2374318.164,2510981.97,2255371.25,0.1272377674700907,0.08070512428088185,57,"[43, 42, 34, 26, 18, 10]",11871590.82,591.08,5,1,True,23.77,False,43,10,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,508.37893101760613,6,2427569.7966666664,2584753.92,2206624.38,0.015291262796313302,0.020244226779580318,62,"[8, 16, 24, 32, 40, 48, 49]",14565418.78,720.77,6,3,True,23.73,False,8,49,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,99.70131113685443,1,2381375.4,2381375.4,2381375.4,0.14125995515894507,0.13318415180031343,3,"[36, 44]",2381375.4,119.07,1,0,True,28.81,False,36,44,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,99.7013111368544,1,2594303.09,2594303.09,2594303.09,0.11789592898683808,0.16689895588885492,3,"[12, 20]",2594303.09,127.22,1,1,True,23.73,True,12,20,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,140.99894639611912,2,2459957.745,2578724.47,2341191.02,0.02012278181975152,0.016457771185043914,4,"[49, 48, 40]",4919915.49,243.5,2,1,True,23.74,False,49,40,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,2,4,281.99789279223836,4,2285537.85,2359304.69,2206624.38,0.0037705728614819524,0.15587946023299565,20,"[48, 40, 32, 33, 34]",9142151.4,457.11,4,0,True,28.82,False,48,34,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,299.1039334105632,3,2324443.91,2355972.83,2268302.83,0.10358220642059028,0.16929036021965319,13,"[11, 19, 27, 35]",6973331.73,348.67,3,0,True,28.82,False,11,35,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,411.079036829821,5,2365281.328,2502447.25,2231223.48,0.10612738888496462,0.018550867389251227,37,"[10, 11, 12, 13, 14, 6]",11826406.64,586.32,5,2,True,23.77,False,10,6,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,4,222.93890914786326,3,2409651.446666667,2497030.92,2347155.89,0.04790250863988237,0.15832921549083168,13,"[52, 51, 43, 35]",7228954.34,358.95,3,1,True,23.78,False,52,35,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,2,4,581.3535490920019,8,2307609.95625,2359304.69,2206624.38,0.003236891055072873,0.12789355350971515,426,"[48, 40, 32, 33, 34, 35, 27, 19, 11]",18460879.65,923.05,8,0,True,28.82,False,48,11,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,222.93890914786323,3,2360136.553333333,2614087.97,2221492.71,0.09796518670256045,0.17080284586345193,14,"[22, 21, 20, 28]",7080409.66,351.51,3,1,True,23.72,False,22,28,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,3,359.4781895349174,5,2328952.284,2359304.69,2235031.31,0.14882315253022324,0.02253330769492386,59,"[19, 27, 35, 34, 33, 32]",11644761.42,582.24,5,0,True,28.82,False,19,32,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,4,4,315.28322889757146,4,2324090.9075,2371238.11,2209149.67,0.1468597526678335,0.09347836824604502,30,"[37, 29, 21, 13, 14]",9296363.63,464.82,4,0,True,28.81,False,37,14,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,4,498.50655568427203,7,2403877.3971428573,2614087.97,2221492.71,0.02699498481316663,0.0949762295317851,266,"[23, 22, 21, 20, 19, 27, 35, 43]",16827141.78,833.85,7,3,True,23.72,False,23,43,3,synthetic,
56,97,3.4642857142857144,0.06298701298701298,3,3,630.5664577951429,8,2316784.77875,2550978.43,2209149.67,0.04501078121280142,0.01703452028704554,426,"[52, 44, 36, 28, 20, 21, 13, 14, 6]",18534278.23,924.22,8,1,True,23.75,False,52,6,3,synthetic,
